timestamp,exp_name,tag,epoch,is_best_val,model,tin,tout,ckpt_path,train_mse,train_rmse,train_mae,train_mape,train_r2,train_rmse_t,train_mae_t,val_mse,val_rmse,val_mae,val_mape,val_r2,val_rmse_t,val_mae_t,test_mse,test_rmse,test_mae,test_mape,test_r2,test_rmse_t,test_mae_t
,convlstm,epoch,88,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017860183938148807,0.13357458882245143,0.09939886122307878,60.555417730453165,0.9819063769376024,"(0.075497, 0.109663, 0.128584, 0.139903, 0.147860, 0.154056, 0.159376)","(0.053364, 0.081801, 0.097820, 0.107203, 0.113725, 0.118789, 0.123088)",0.01861588390810149,0.1349704965416874,0.10042291320860386,57.60141256877354,0.928894681589944,"(0.074550, 0.108262, 0.127523, 0.140253, 0.149748, 0.157498, 0.164166)","(0.053283, 0.080808, 0.096888, 0.107384, 0.115323, 0.121837, 0.127438)",,,,,,,
,convlstm,epoch,89,1,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01785883334207725,0.1335532046521217,0.09939733218956501,60.458296268544295,0.9818483892273395,"(0.075451, 0.109683, 0.128544, 0.139846, 0.147749, 0.154066, 0.159415)","(0.053338, 0.081829, 0.097792, 0.107188, 0.113687, 0.118815, 0.123133)",0.018149547561603998,0.13330054389578955,0.09883228263684682,57.90453331811087,0.9290598524468285,"(0.073646, 0.106951, 0.126024, 0.138658, 0.147960, 0.155456, 0.161872)","(0.052228, 0.079323, 0.095296, 0.105819, 0.113664, 0.120023, 0.125473)",,,,,,,
,convlstm,epoch,90,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017843807081473952,0.13348653791088022,0.09931430589169898,60.3509074069084,0.9819045995778226,"(0.075365, 0.109653, 0.128564, 0.139820, 0.147702, 0.153961, 0.159241)","(0.053262, 0.081776, 0.097777, 0.107124, 0.113599, 0.118678, 0.122985)",0.018587234064138362,0.13483688182064466,0.10092664882540703,59.87133942331587,0.9265019084726062,"(0.074436, 0.108415, 0.127758, 0.140297, 0.149586, 0.157133, 0.163610)","(0.053583, 0.081705, 0.097895, 0.108117, 0.115746, 0.122012, 0.127428)",,,,,,,
,convlstm,epoch,91,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017841080233375443,0.13350597865316158,0.09931355766317945,60.51509506144422,0.9818978880314116,"(0.075323, 0.109620, 0.128517, 0.139797, 0.147759, 0.154037, 0.159325)","(0.053261, 0.081793, 0.097770, 0.107120, 0.113595, 0.118683, 0.122974)",0.01879142314594771,0.1353083702602557,0.10151046753994056,56.596058573041645,0.9241844011204583,"(0.074412, 0.108621, 0.128239, 0.140867, 0.150120, 0.157690, 0.164293)","(0.053385, 0.081849, 0.098508, 0.108946, 0.116596, 0.122891, 0.128398)",,,,,,,
,convlstm,epoch,92,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017819234868511558,0.13340564020993906,0.09928395876542051,60.505490546530865,0.9819340062268237,"(0.075212, 0.109510, 0.128400, 0.139695, 0.147645, 0.153920, 0.159270)","(0.053158, 0.081684, 0.097680, 0.107074, 0.113596, 0.118717, 0.123080)",0.01827989432162472,0.13379051217011043,0.09896956091480595,58.968878507614136,0.9295593074389866,"(0.073605, 0.107204, 0.126421, 0.139111, 0.148504, 0.156136, 0.162724)","(0.052256, 0.079540, 0.095511, 0.105934, 0.113734, 0.120127, 0.125685)",,,,,,,
,convlstm,epoch,93,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017709080471677033,0.1329914333741386,0.09895552829542059,60.25101440510851,0.982044518945065,"(0.075158, 0.109419, 0.128215, 0.139375, 0.147122, 0.153287, 0.158450)","(0.053129, 0.081599, 0.097507, 0.106773, 0.113147, 0.118170, 0.122365)",0.018332884746736715,0.1341329033353499,0.09898650193853038,59.632002694266184,0.9287175472293582,"(0.073435, 0.107146, 0.126498, 0.139378, 0.148943, 0.156729, 0.163470)","(0.052037, 0.079397, 0.095440, 0.105974, 0.113841, 0.120308, 0.125909)",,,,,,,
,convlstm,epoch,94,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017998498141210763,0.13405151171412,0.09987554501028771,60.47463374442243,0.9817243900070799,"(0.075608, 0.109927, 0.128825, 0.140284, 0.148371, 0.154751, 0.160213)","(0.053573, 0.082148, 0.098161, 0.107642, 0.114279, 0.119448, 0.123878)",0.018387555593757758,0.13409220799803734,0.09969073507402625,57.71698307991028,0.9286991038492748,"(0.074093, 0.107694, 0.126869, 0.139478, 0.148820, 0.156362, 0.162782)","(0.052808, 0.080252, 0.096314, 0.106732, 0.114538, 0.120889, 0.126303)",,,,,,,
,convlstm,epoch,95,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017791946676183255,0.13328880760147505,0.09927350805794939,60.42010021209717,0.9819592522813919,"(0.075356, 0.109588, 0.128394, 0.139627, 0.147461, 0.153683, 0.158928)","(0.053331, 0.081825, 0.097747, 0.107084, 0.113527, 0.118578, 0.122823)",0.018404682482858852,0.1340422390827111,0.09987932949193887,57.13493023599897,0.9278556342635836,"(0.073985, 0.107630, 0.126779, 0.139342, 0.148687, 0.156306, 0.162905)","(0.052795, 0.080382, 0.096485, 0.106897, 0.114730, 0.121150, 0.126716)",,,,,,,
,convlstm,epoch,96,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01771305720420911,0.13300185303650577,0.09898332633236621,60.300760877893325,0.982044942201452,"(0.075129, 0.109420, 0.128223, 0.139358, 0.147189, 0.153311, 0.158484)","(0.053113, 0.081608, 0.097536, 0.106791, 0.113218, 0.118198, 0.122419)",0.02032445407738643,0.14099628611334733,0.10655001657349723,58.05414588110788,0.9174964066062655,"(0.076552, 0.111836, 0.132411, 0.146216, 0.156696, 0.165317, 0.172795)","(0.056072, 0.085372, 0.102617, 0.113915, 0.122520, 0.129605, 0.135749)",,,,,,,
,convlstm,epoch,97,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017742172492905817,0.133106050379435,0.09912091996917065,60.34629237398188,0.9820010284794137,"(0.075190, 0.109421, 0.128242, 0.139419, 0.147247, 0.153473, 0.158763)","(0.053187, 0.081653, 0.097616, 0.106911, 0.113383, 0.118428, 0.122670)",0.01853040642371135,0.13476062299949781,0.0995187099490847,60.218886205128264,0.9287695671830859,"(0.073693, 0.107629, 0.127094, 0.140070, 0.149707, 0.157522, 0.164215)","(0.052405, 0.079946, 0.096021, 0.106553, 0.114434, 0.120886, 0.126386)",,,,,,,
,convlstm,epoch,98,1,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017692927885404292,0.1329149543553681,0.09893033526679303,60.21799292462937,0.9820516176046209,"(0.075086, 0.109431, 0.128178, 0.139317, 0.147035, 0.153154, 0.158323)","(0.053077, 0.081633, 0.097524, 0.106758, 0.113110, 0.118116, 0.122296)",0.01807189915728356,0.1329081210174731,0.09869744096483503,57.94731729371207,0.9297555961779186,"(0.073748, 0.107138, 0.126024, 0.138362, 0.147436, 0.154725, 0.160909)","(0.052623, 0.079921, 0.095666, 0.105751, 0.113228, 0.119281, 0.124412)",,,,,,,
,convlstm,epoch,99,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017640096615960308,0.13273930271742299,0.09878020087613705,60.22196116345994,0.982112742484884,"(0.075062, 0.109314, 0.127988, 0.139057, 0.146813, 0.152977, 0.158146)","(0.053086, 0.081555, 0.097365, 0.106560, 0.112900, 0.117892, 0.122102)",0.01851509787541415,0.134660221104111,0.09963024460843631,58.452144384384155,0.929055888737951,"(0.073798, 0.107499, 0.126896, 0.139846, 0.149527, 0.157419, 0.164240)","(0.052334, 0.079608, 0.095777, 0.106522, 0.114679, 0.121361, 0.127131)",,,,,,,
,convlstm,epoch,100,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017722958515576544,0.13303443278690757,0.09911350168763323,60.23293919258929,0.9820019545707297,"(0.075373, 0.109572, 0.128287, 0.139371, 0.147153, 0.153250, 0.158470)","(0.053404, 0.081865, 0.097665, 0.106871, 0.113274, 0.118236, 0.122480)",0.018499548796431294,0.13472383495952403,0.10003518765526158,60.93825282369341,0.9287195035389492,"(0.074080, 0.107891, 0.127155, 0.139944, 0.149508, 0.157325, 0.164071)","(0.052851, 0.080423, 0.096466, 0.107005, 0.114948, 0.121465, 0.127089)",,,,,,,
,convlstm,epoch,101,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017601777512104587,0.13258834290636876,0.09872115498527567,60.10619307578878,0.9821353767146456,"(0.075087, 0.109253, 0.127909, 0.138971, 0.146621, 0.152722, 0.157858)","(0.053110, 0.081546, 0.097347, 0.106520, 0.112801, 0.117769, 0.121954)",0.01895128544752619,0.13604060028280532,0.10109928942152432,58.23006347247532,0.9275816082954407,"(0.074969, 0.108902, 0.128349, 0.141294, 0.150988, 0.158898, 0.165708)","(0.053671, 0.081218, 0.097393, 0.108067, 0.116145, 0.122758, 0.128442)",,,,,,,
,convlstm,epoch,102,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017512299863502702,0.13225578088929815,0.09845878409736968,60.00867196346851,0.9822241508580268,"(0.074943, 0.109100, 0.127669, 0.138626, 0.146254, 0.152305, 0.157313)","(0.052988, 0.081404, 0.097130, 0.106213, 0.112498, 0.117455, 0.121524)",0.01822090830786952,0.13352425609316146,0.09906004661960262,58.280029262815205,0.9287760513169425,"(0.074336, 0.107686, 0.126583, 0.138962, 0.148073, 0.155396, 0.161654)","(0.052913, 0.079959, 0.095780, 0.106053, 0.113692, 0.119872, 0.125152)",,,,,,,
,convlstm,epoch,103,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017561799247174503,0.13244548734830344,0.09862643242516417,60.14891975483996,0.9821824006577755,"(0.074933, 0.109147, 0.127721, 0.138812, 0.146491, 0.152583, 0.157708)","(0.052970, 0.081433, 0.097191, 0.106424, 0.112777, 0.117719, 0.121871)",0.018645461349348937,0.13530963446412766,0.09952519301857267,60.18771876607622,0.9256703449147088,"(0.074099, 0.108515, 0.128147, 0.140941, 0.150286, 0.157787, 0.164229)","(0.052585, 0.080293, 0.096422, 0.106788, 0.114359, 0.120479, 0.125750)",,,,,,,
,convlstm,epoch,104,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017679239167494976,0.13285364924166845,0.09899733861551639,60.13844345985575,0.982073315597595,"(0.075128, 0.109439, 0.128114, 0.139225, 0.146963, 0.153057, 0.158259)","(0.053218, 0.081768, 0.097571, 0.106790, 0.113181, 0.118120, 0.122333)",0.018418190252434994,0.13409681964133466,0.10010445171168872,57.35341092518398,0.9273694689784732,"(0.074116, 0.108153, 0.127366, 0.139707, 0.148699, 0.155999, 0.162340)","(0.053131, 0.081238, 0.097302, 0.107369, 0.114731, 0.120817, 0.126142)",,,,,,,
,convlstm,epoch,105,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01742226397123267,0.1319210806044612,0.09819752084923551,59.84768009185791,0.9822831955995965,"(0.074854, 0.108924, 0.127375, 0.138295, 0.145860, 0.151828, 0.156871)","(0.052897, 0.081261, 0.096897, 0.105976, 0.112213, 0.117045, 0.121094)",0.0185068275480132,0.13442786011312688,0.10029892836298261,57.762558698654175,0.9280604720115662,"(0.073759, 0.107798, 0.127205, 0.139896, 0.149253, 0.156829, 0.163317)","(0.052621, 0.080599, 0.096960, 0.107510, 0.115360, 0.121780, 0.127263)",,,,,,,
,convlstm,epoch,106,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01759964229657929,0.13257798434859214,0.09880884431619594,59.94966253321221,0.9821825633023648,"(0.075155, 0.109380, 0.127945, 0.138885, 0.146558, 0.152685, 0.157823)","(0.053270, 0.081748, 0.097446, 0.106518, 0.112861, 0.117829, 0.121990)",0.019142678173791085,0.13696012885442801,0.10229494821812425,62.19287020819528,0.9250454966511045,"(0.074071, 0.108773, 0.128850, 0.142225, 0.152279, 0.160464, 0.167487)","(0.052992, 0.081471, 0.098346, 0.109492, 0.117968, 0.124941, 0.130853)",,,,,,,
,convlstm,epoch,107,1,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017383505996475195,0.13176609283030982,0.09809236196761435,59.85415679850477,0.9824044162288625,"(0.074732, 0.108827, 0.127277, 0.138138, 0.145693, 0.151654, 0.156658)","(0.052788, 0.081151, 0.096800, 0.105863, 0.112085, 0.116945, 0.121015)",0.01804767582299454,0.1328024659305811,0.09880312691841807,59.711929661887034,0.9293254911899567,"(0.073260, 0.106807, 0.125801, 0.138279, 0.147427, 0.154742, 0.160933)","(0.052177, 0.079629, 0.095551, 0.105894, 0.113563, 0.119777, 0.125031)",,,,,,,
,convlstm,epoch,108,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01737582836636996,0.13173175796490683,0.09811699739161958,59.83526580891711,0.9824008180740031,"(0.074765, 0.108890, 0.127324, 0.138128, 0.145611, 0.151517, 0.156526)","(0.052877, 0.081248, 0.096873, 0.105891, 0.112071, 0.116902, 0.120957)",0.018356221777919148,0.13414024135896138,0.09932876963700567,60.62229973929269,0.92877068902765,"(0.073222, 0.107186, 0.126593, 0.139499, 0.149051, 0.156743, 0.163299)","(0.051965, 0.079569, 0.095775, 0.106444, 0.114398, 0.120844, 0.126306)",,,,,,,
,convlstm,epoch,109,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017353595001623034,0.13166113407316482,0.09804331657892847,59.798115649121875,0.9824205709898726,"(0.074769, 0.108866, 0.127245, 0.138060, 0.145523, 0.151451, 0.156441)","(0.052843, 0.081217, 0.096822, 0.105815, 0.111984, 0.116789, 0.120832)",0.01822396630554327,0.13353677705994674,0.09904014877974987,61.3776581627982,0.9297673319067273,"(0.073414, 0.107248, 0.126392, 0.138995, 0.148265, 0.155714, 0.162068)","(0.052335, 0.079897, 0.095838, 0.106159, 0.113807, 0.119998, 0.125247)",,,,,,,
,convlstm,epoch,110,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017289618778220835,0.13141204149902425,0.09791451855067243,59.76831298178815,0.982484333058621,"(0.074643, 0.108738, 0.127131, 0.137878, 0.145283, 0.151057, 0.155944)","(0.052776, 0.081151, 0.096774, 0.105745, 0.111867, 0.116565, 0.120523)",0.018556615853283023,0.13472839710967882,0.10040736278252942,59.87974463190351,0.9277529056583133,"(0.073350, 0.107619, 0.127177, 0.140117, 0.149738, 0.157471, 0.164052)","(0.052418, 0.080577, 0.096975, 0.107596, 0.115583, 0.122096, 0.127607)",,,,,,,
,convlstm,epoch,111,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017309793147278277,0.13148912550057723,0.09792983995631654,59.751871656864246,0.9824344052913341,"(0.074585, 0.108766, 0.127150, 0.137909, 0.145356, 0.151185, 0.156184)","(0.052715, 0.081126, 0.096742, 0.105710, 0.111852, 0.116629, 0.120735)",0.018518485860633,0.1345244369336537,0.10023428872227669,54.81801152229309,0.9273995012044907,"(0.073712, 0.108017, 0.127422, 0.140036, 0.149323, 0.156863, 0.163348)","(0.052761, 0.080919, 0.097102, 0.107448, 0.115131, 0.121432, 0.126848)",,,,,,,
,convlstm,epoch,112,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017424244572349052,0.13192098247535552,0.09831518965198639,59.7728258701081,0.9823030670906635,"(0.074779, 0.108973, 0.127428, 0.138248, 0.145804, 0.151855, 0.156896)","(0.052934, 0.081377, 0.097027, 0.106063, 0.112299, 0.117213, 0.121293)",0.018538897092054998,0.13458889456731932,0.0988751868052142,58.96125899042402,0.9281367787293026,"(0.073714, 0.107890, 0.127238, 0.139997, 0.149433, 0.157076, 0.163657)","(0.052256, 0.079701, 0.095563, 0.105911, 0.113584, 0.119855, 0.125256)",,,,,,,
,convlstm,epoch,113,1,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017300650665655413,0.13144891635102512,0.09790157986448166,59.688591206327395,0.9824683016284983,"(0.074572, 0.108712, 0.127056, 0.137816, 0.145295, 0.151224, 0.156190)","(0.052715, 0.081133, 0.096678, 0.105627, 0.111820, 0.116655, 0.120683)",0.017965133235390698,0.13256567077977316,0.09817776243601527,58.34945069040571,0.930264704993793,"(0.073133, 0.106742, 0.125641, 0.138051, 0.147134, 0.154410, 0.160588)","(0.051919, 0.079186, 0.094949, 0.105208, 0.112809, 0.118969, 0.124205)",,,,,,,
,convlstm,epoch,114,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017284859883341382,0.13138576016455508,0.09793444500958666,59.7249287138594,0.9824969086875307,"(0.074685, 0.108755, 0.127040, 0.137760, 0.145223, 0.151047, 0.156046)","(0.052862, 0.081230, 0.096742, 0.105678, 0.111821, 0.116594, 0.120614)",0.018186476098240485,0.13340748154691287,0.09922830920134272,57.944051776613506,0.9290734593357358,"(0.073229, 0.107166, 0.126358, 0.138913, 0.148136, 0.155534, 0.161829)","(0.052279, 0.080086, 0.096146, 0.106425, 0.114013, 0.120193, 0.125457)",,,,,,,
,convlstm,epoch,115,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01723899476309406,0.13122733591825456,0.09777959499587403,59.54103715369042,0.9825306503062553,"(0.074579, 0.108668, 0.126904, 0.137579, 0.145024, 0.150894, 0.155792)","(0.052744, 0.081120, 0.096611, 0.105523, 0.111635, 0.116411, 0.120412)",0.018015703884884715,0.1327097365366561,0.09824615504060473,60.592515979494365,0.9300186740500587,"(0.073158, 0.106695, 0.125619, 0.138096, 0.147308, 0.154695, 0.160987)","(0.051953, 0.079230, 0.095021, 0.105271, 0.112888, 0.119056, 0.124304)",,,,,,,
,convlstm,epoch,116,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01721300962975526,0.1311286446109761,0.09769774890167916,59.65620237715701,0.9825277794548806,"(0.074530, 0.108657, 0.126814, 0.137485, 0.144900, 0.150754, 0.155644)","(0.052716, 0.081107, 0.096515, 0.105376, 0.111521, 0.116332, 0.120316)",0.01844317010337753,0.1343649492732116,0.10026761862848486,61.247289589473176,0.9288087423358645,"(0.073836, 0.107848, 0.127016, 0.139606, 0.149018, 0.156759, 0.163560)","(0.053021, 0.081009, 0.096978, 0.107265, 0.115001, 0.121451, 0.127147)",,,,,,,
,convlstm,epoch,117,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017209286955086157,0.13111116020204946,0.09772470545895556,59.644402077857485,0.9825216265434914,"(0.074532, 0.108581, 0.126837, 0.137504, 0.144853, 0.150694, 0.155681)","(0.052706, 0.081055, 0.096561, 0.105443, 0.111550, 0.116338, 0.120421)",0.018691877352206836,0.13515502959489822,0.10089035651513509,57.3592438016619,0.9262150249310902,"(0.073606, 0.108822, 0.128613, 0.140997, 0.149975, 0.157311, 0.163756)","(0.052973, 0.082233, 0.098736, 0.108546, 0.115599, 0.121481, 0.126664)",,,,,,,
,convlstm,epoch,118,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01712115502797384,0.13076111210082522,0.09747488479664985,59.531493897133686,0.982653944099203,"(0.074428, 0.108470, 0.126596, 0.137138, 0.144399, 0.150254, 0.155107)","(0.052627, 0.080946, 0.096367, 0.105200, 0.111223, 0.116005, 0.119955)",0.018403580212699517,0.13418002958808625,0.09928304329514503,60.53622126579285,0.9291654867785317,"(0.073265, 0.107449, 0.126845, 0.139671, 0.149106, 0.156654, 0.163094)","(0.052110, 0.079885, 0.095995, 0.106486, 0.114213, 0.120474, 0.125818)",,,,,,,
,convlstm,epoch,119,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01718860293956513,0.13104243996136694,0.09770456249726579,59.47691824081096,0.9825292778141955,"(0.074484, 0.108629, 0.126855, 0.137503, 0.144802, 0.150582, 0.155386)","(0.052715, 0.081145, 0.096611, 0.105489, 0.111525, 0.116269, 0.120177)",0.018232774421838776,0.13350619162831986,0.09874090392674718,60.335276297160554,0.930113075034959,"(0.073147, 0.107216, 0.126433, 0.139043, 0.148287, 0.155676, 0.161977)","(0.052061, 0.079740, 0.095647, 0.105915, 0.113462, 0.119575, 0.124787)",,,,,,,
,convlstm,epoch,120,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01716256313065582,0.13093292814604884,0.09762765399794629,59.46596872045639,0.9825787068681514,"(0.074520, 0.108613, 0.126787, 0.137317, 0.144611, 0.150400, 0.155330)","(0.052774, 0.081149, 0.096565, 0.105339, 0.111367, 0.116103, 0.120097)",0.018907826343950416,0.13593476372105734,0.1007636875978538,56.65470964568002,0.9281655826738903,"(0.075134, 0.109318, 0.128757, 0.141433, 0.150799, 0.158387, 0.164957)","(0.053810, 0.081442, 0.097459, 0.107821, 0.115561, 0.121872, 0.127381)",,,,,,,
,convlstm,epoch,121,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016981823498660578,0.13024276692458192,0.09707477593675573,59.36699041407159,0.9827641746465196,"(0.074304, 0.108295, 0.126282, 0.136675, 0.143874, 0.149460, 0.154142)","(0.052543, 0.080838, 0.096133, 0.104810, 0.110756, 0.115313, 0.119131)",0.018114548292942345,0.1329711859247514,0.09877600760332175,56.843861545835225,0.9291083770138877,"(0.073229, 0.107155, 0.126200, 0.138575, 0.147587, 0.154779, 0.160946)","(0.052285, 0.080068, 0.095919, 0.105986, 0.113347, 0.119345, 0.124483)",,,,,,,
,convlstm,epoch,122,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017071248051968028,0.13057980192524873,0.09735860695388723,59.37359464929459,0.9826954679286226,"(0.074383, 0.108458, 0.126528, 0.136958, 0.144168, 0.149937, 0.154811)","(0.052633, 0.081003, 0.096359, 0.105096, 0.111046, 0.115708, 0.119665)",0.018588312435895205,0.13475316150912217,0.10006109518664223,58.63609177725656,0.9293285097394671,"(0.073403, 0.107838, 0.127336, 0.140200, 0.149685, 0.157377, 0.164070)","(0.052566, 0.080768, 0.096898, 0.107261, 0.114913, 0.121251, 0.126771)",,,,,,,
,convlstm,epoch,123,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01698538663975419,0.1302536550015102,0.09710665130393302,59.35787135996717,0.982766125430452,"(0.074319, 0.108287, 0.126259, 0.136682, 0.143834, 0.149465, 0.154272)","(0.052561, 0.080835, 0.096102, 0.104838, 0.110777, 0.115361, 0.119273)",0.018174148530566266,0.13311489751296385,0.0989114341459104,58.29163340159825,0.9292273819446564,"(0.073168, 0.107240, 0.126329, 0.138727, 0.147742, 0.154968, 0.161226)","(0.052202, 0.080089, 0.096040, 0.106160, 0.113541, 0.119566, 0.124782)",,,,,,,
,convlstm,epoch,124,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016967837550142344,0.13018512635357551,0.09708242498813792,59.42694771543462,0.9827734510949317,"(0.074192, 0.108188, 0.126191, 0.136610, 0.143778, 0.149441, 0.154167)","(0.052447, 0.080773, 0.096102, 0.104842, 0.110795, 0.115395, 0.119223)",0.01814854490969862,0.1333894208073616,0.09851838541882378,60.32951671736581,0.9298527432339532,"(0.073423, 0.107366, 0.126358, 0.138828, 0.148030, 0.155443, 0.161803)","(0.052237, 0.079730, 0.095434, 0.105599, 0.113095, 0.119177, 0.124355)",,,,,,,
,convlstm,epoch,125,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017011305312328834,0.13034562692696874,0.09719175857273822,59.33740802521401,0.9827199258068775,"(0.074305, 0.108250, 0.126330, 0.136767, 0.143948, 0.149618, 0.154448)","(0.052584, 0.080874, 0.096227, 0.104937, 0.110854, 0.115465, 0.119401)",0.018088370228984525,0.13292003635849273,0.0986937800688403,58.91704559326172,0.9294084991727557,"(0.073048, 0.107004, 0.125989, 0.138380, 0.147483, 0.154824, 0.161226)","(0.052056, 0.079770, 0.095605, 0.105771, 0.113306, 0.119475, 0.124872)",,,,,,,
,convlstm,epoch,126,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01695004004509525,0.13012094115903247,0.0970307100326457,59.22201850566458,0.9827915696387596,"(0.074274, 0.108235, 0.126221, 0.136568, 0.143641, 0.149261, 0.154022)","(0.052548, 0.080814, 0.096107, 0.104775, 0.110641, 0.115230, 0.119099)",0.018685705244674215,0.13495172267513617,0.10082687277879034,58.112923009055,0.9252383921827588,"(0.073414, 0.108224, 0.127856, 0.140580, 0.149886, 0.157393, 0.163932)","(0.052675, 0.081404, 0.097805, 0.108199, 0.115847, 0.122175, 0.127683)",,,,,,,
,convlstm,epoch,127,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016940785973194115,0.13007701153261164,0.09702377857521494,59.343465683308054,0.9828152371213791,"(0.074229, 0.108215, 0.126131, 0.136446, 0.143645, 0.149249, 0.153989)","(0.052520, 0.080825, 0.096066, 0.104690, 0.110660, 0.115273, 0.119132)",0.01920720414325063,0.13666119213615144,0.10304340746785913,57.22727697236197,0.920743927359581,"(0.074681, 0.109699, 0.129323, 0.142150, 0.151690, 0.159420, 0.166169)","(0.054284, 0.083322, 0.099746, 0.110329, 0.118304, 0.124810, 0.130509)",,,,,,,
,convlstm,epoch,128,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01697304790859368,0.130212595590517,0.09716070134271966,59.232483498593595,0.9827912814439611,"(0.074409, 0.108391, 0.126340, 0.136643, 0.143704, 0.149334, 0.154126)","(0.052720, 0.081003, 0.096247, 0.104859, 0.110723, 0.115334, 0.119239)",0.018659130902960896,0.13518034533730575,0.09939564737890448,58.35319754055568,0.9278915588344846,"(0.073898, 0.108215, 0.127581, 0.140476, 0.150086, 0.157888, 0.164636)","(0.052434, 0.080059, 0.095956, 0.106436, 0.114244, 0.120572, 0.126069)",,,,,,,
,convlstm,epoch,129,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016905952888996677,0.12993876552824354,0.09694337258313565,59.124061158362856,0.9828910206226592,"(0.074247, 0.108172, 0.126034, 0.136359, 0.143458, 0.149004, 0.153780)","(0.052591, 0.080839, 0.096012, 0.104658, 0.110534, 0.115059, 0.118911)",0.018521523119748702,0.13452356468353951,0.10059638693928719,57.21862833840506,0.9273222237825394,"(0.074259, 0.108586, 0.127684, 0.140035, 0.149136, 0.156527, 0.163031)","(0.053620, 0.081826, 0.097648, 0.107697, 0.115183, 0.121376, 0.126825)",,,,,,,
,convlstm,epoch,130,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016785872391761936,0.12949418055424733,0.09662879194985045,59.08485546517879,0.9829946892692688,"(0.074222, 0.108070, 0.125832, 0.135942, 0.142900, 0.148328, 0.152941)","(0.052565, 0.080757, 0.095853, 0.104331, 0.110088, 0.114522, 0.118286)",0.018194196280092,0.1334810070693493,0.09904528010104384,61.64375567436218,0.9296770542860031,"(0.073038, 0.107101, 0.126313, 0.138954, 0.148244, 0.155697, 0.162126)","(0.051957, 0.079762, 0.095832, 0.106271, 0.113907, 0.120118, 0.125469)",,,,,,,
,convlstm,epoch,131,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016716091447767426,0.12921469381586279,0.09641478507918247,59.056186107878986,0.9830650455774145,"(0.074071, 0.107982, 0.125609, 0.135699, 0.142529, 0.147978, 0.152530)","(0.052384, 0.080647, 0.095671, 0.104122, 0.109805, 0.114285, 0.117990)",0.018268617219291627,0.1337528010564191,0.0989985636302403,60.29529503413609,0.9281801325934274,"(0.073625, 0.107448, 0.126576, 0.139100, 0.148448, 0.155946, 0.162423)","(0.052720, 0.080153, 0.095894, 0.106000, 0.113589, 0.119688, 0.124945)",,,,,,,
