exp_name,tag,epoch,is_best_val,model,tin,tout,ckpt_path,d_model,depth,num_heads,spatial_scales,decoder_refine_mode,decoder_refine_hidden,decoder_refine_depth,train_mse,train_rmse,train_mae,train_mape,train_r2,train_rmse_t,train_mae_t,val_mse,val_rmse,val_mae,val_mape,val_r2,val_rmse_t,val_mae_t,test_mse,test_rmse,test_mae,test_mape,test_r2,test_rmse_t,test_mae_t
msfv3_conv_base03,epoch,77,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01699226527930574,0.13026734806693907,0.09650874803674982,58.78716138068666,0.9828076318223425,"(0.072120, 0.106442, 0.125214, 0.136571, 0.144573, 0.150673, 0.155723)","(0.050908, 0.078987, 0.094869, 0.104309, 0.110857, 0.115773, 0.119858)",0.01715143064835242,0.12963689624198846,0.0961911433509418,56.923446144376484,0.9332320051533836,"(0.068608, 0.102895, 0.122947, 0.135460, 0.143778, 0.151886, 0.158037)","(0.048262, 0.076433, 0.093723, 0.103910, 0.110629, 0.117701, 0.122681)",,,,,,,
msfv3_conv_base03,epoch,78,1,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01690109271774108,0.12993626334881417,0.09619674312466002,58.5420103478939,0.982854076205416,"(0.071725, 0.106317, 0.125195, 0.136385, 0.144208, 0.150187, 0.155047)","(0.050466, 0.078843, 0.094791, 0.104097, 0.110517, 0.115363, 0.119300)",0.01693399985586958,0.12868714625281946,0.09549360070377588,56.34592604637146,0.9341098538466862,"(0.070849, 0.102781, 0.121417, 0.133774, 0.142858, 0.150429, 0.156567)","(0.050266, 0.075938, 0.092105, 0.102354, 0.109958, 0.116428, 0.121407)",,,,,,,
msfv3_conv_base03,epoch,79,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016983967259565882,0.13025047993608968,0.09661437543307214,58.92665846804355,0.9827224374451535,"(0.072679, 0.106738, 0.125344, 0.136574, 0.144461, 0.150425, 0.155381)","(0.051495, 0.079285, 0.095038, 0.104392, 0.110836, 0.115616, 0.119638)",0.017003547882528176,0.1289521370615278,0.0956596794671246,56.164963075092864,0.9339465988533837,"(0.069349, 0.103164, 0.121711, 0.133941, 0.143216, 0.150688, 0.157539)","(0.049017, 0.076793, 0.092303, 0.102398, 0.110182, 0.116552, 0.122373)",,,,,,,
msfv3_conv_base03,epoch,80,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016898890278559734,0.12992221523667982,0.09616966826960127,58.713329376058375,0.9828431536542609,"(0.071696, 0.106234, 0.125043, 0.136318, 0.144108, 0.150265, 0.155242)","(0.050365, 0.078749, 0.094717, 0.104085, 0.110460, 0.115409, 0.119404)",0.017695636937527785,0.13143945325698173,0.09769937741969313,57.65620085171291,0.9327913309846606,"(0.072785, 0.106347, 0.124598, 0.136068, 0.145896, 0.152733, 0.159774)","(0.052102, 0.078777, 0.094185, 0.103995, 0.112358, 0.118202, 0.124277)",,,,,,,
msfv3_conv_base03,epoch,81,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01699669491697816,0.13027426331317873,0.09659391146232472,58.87512353126039,0.9827802371471486,"(0.072548, 0.106766, 0.125500, 0.136596, 0.144440, 0.150454, 0.155413)","(0.051292, 0.079288, 0.095150, 0.104379, 0.110805, 0.115643, 0.119601)",0.017329777807130346,0.13028935289808682,0.09616141140993152,57.797839232853484,0.933576124055045,"(0.070462, 0.104267, 0.123269, 0.135428, 0.144715, 0.152241, 0.158753)","(0.050016, 0.077090, 0.092859, 0.102968, 0.110823, 0.116989, 0.122385)",,,,,,,
msfv3_conv_base03,epoch,82,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01694222770512421,0.13008069369425307,0.09643025395083935,58.850380796067256,0.9828451139495727,"(0.072307, 0.106627, 0.125348, 0.136446, 0.144319, 0.150275, 0.155035)","(0.051120, 0.079171, 0.094998, 0.104239, 0.110677, 0.115483, 0.119323)",0.017047740751877427,0.12901787805770124,0.0957691902294755,56.148127351488384,0.934246940272195,"(0.071599, 0.103097, 0.121646, 0.133724, 0.143185, 0.150889, 0.157017)","(0.050963, 0.076346, 0.092156, 0.102096, 0.110194, 0.116830, 0.121799)",,,,,,,
msfv3_conv_base03,epoch,83,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016782998379835105,0.12946836242309356,0.09586536333440467,58.45260429382324,0.9829629872073519,"(0.071532, 0.105832, 0.124612, 0.135899, 0.143688, 0.149677, 0.154605)","(0.050222, 0.078462, 0.094392, 0.103802, 0.110186, 0.114999, 0.118995)",0.01724720237377499,0.13009922179792607,0.09651291583265577,58.02240024294172,0.9338930909122739,"(0.071843, 0.104441, 0.122877, 0.135264, 0.144216, 0.151729, 0.158220)","(0.052037, 0.077787, 0.092990, 0.103067, 0.110551, 0.116768, 0.122391)",,,,,,,
msfv3_conv_base03,epoch,84,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016866563536979733,0.12979320875442923,0.09614101020579642,58.54828300881893,0.9829054392398672,"(0.071865, 0.106229, 0.124933, 0.136190, 0.144002, 0.149990, 0.154954)","(0.050654, 0.078818, 0.094659, 0.104050, 0.110399, 0.115198, 0.119210)",0.017206450475246778,0.12962037324905396,0.09600820139582668,57.38139159338815,0.934403338602611,"(0.072027, 0.103293, 0.121476, 0.133877, 0.143675, 0.151505, 0.159171)","(0.051569, 0.076435, 0.091696, 0.102006, 0.110189, 0.116897, 0.123266)",,,,,,,
msfv3_conv_base03,epoch,85,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01697061292113776,0.13018499626873098,0.09657071752751127,58.734785059665114,0.9827672883551172,"(0.072645, 0.106672, 0.125411, 0.136547, 0.144319, 0.150331, 0.155260)","(0.051512, 0.079254, 0.095072, 0.104321, 0.110716, 0.115562, 0.119560)",0.01813156034664384,0.13308736309409142,0.10007482075265475,55.4625118119376,0.9275974993194852,"(0.073243, 0.105938, 0.124543, 0.137631, 0.147175, 0.155422, 0.163879)","(0.053008, 0.079357, 0.095321, 0.106672, 0.114821, 0.121971, 0.129374)",,,,,,,
msfv3_conv_base03,epoch,86,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016842364407877657,0.12970232309190102,0.0961120354923162,58.525401724145766,0.9829244550238264,"(0.072133, 0.106190, 0.124921, 0.136152, 0.143868, 0.149790, 0.154711)","(0.050894, 0.078763, 0.094652, 0.104007, 0.110316, 0.115087, 0.119066)",0.01756463006937078,0.13102540320583753,0.09768388473561831,56.14367226191929,0.9309016572577613,"(0.069551, 0.102715, 0.122165, 0.135525, 0.145799, 0.154619, 0.161688)","(0.049164, 0.076277, 0.093164, 0.104508, 0.113221, 0.120782, 0.126671)",,,,,,,
msfv3_conv_base03,epoch,87,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016847331740675455,0.1297184949141153,0.09610850395674402,58.59164966420924,0.9828971665590367,"(0.072008, 0.106305, 0.125045, 0.136183, 0.143826, 0.149800, 0.154666)","(0.050814, 0.078885, 0.094729, 0.103997, 0.110271, 0.115065, 0.118999)",0.01697866859779294,0.12885320798626967,0.09563221409916878,55.630593231746126,0.9348705240658352,"(0.069445, 0.103475, 0.121924, 0.134190, 0.143255, 0.150579, 0.156489)","(0.049575, 0.077174, 0.092362, 0.102697, 0.110163, 0.116348, 0.121106)",,,,,,,
msfv3_conv_base03,epoch,88,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016748185111011598,0.12935131962372093,0.09577699263203651,58.452368168120685,0.9830327465179118,"(0.071590, 0.105933, 0.124622, 0.135779, 0.143498, 0.149412, 0.154330)","(0.050334, 0.078560, 0.094390, 0.103690, 0.109983, 0.114757, 0.118726)",0.01703789833533977,0.128950599314911,0.09524316407207932,56.421442781175884,0.9346194267272949,"(0.069455, 0.102359, 0.121429, 0.134127, 0.143870, 0.151160, 0.157061)","(0.048807, 0.075578, 0.091687, 0.102172, 0.110291, 0.116622, 0.121545)",,,,,,,
msfv3_conv_base03,epoch,89,1,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016790259332257383,0.12948527125737763,0.09589628692954144,58.41740825328421,0.9829438883573451,"(0.071709, 0.106006, 0.124640, 0.135801, 0.143647, 0.149639, 0.154614)","(0.050528, 0.078660, 0.094402, 0.103682, 0.110122, 0.114945, 0.118935)",0.01686812669504434,0.1284203486783164,0.09513048508337565,56.75658661978586,0.9349570210490908,"(0.068840, 0.102933, 0.121535, 0.133365, 0.142642, 0.150327, 0.156375)","(0.048655, 0.076741, 0.092197, 0.101682, 0.109473, 0.115982, 0.121183)",,,,,,,
msfv3_conv_base03,epoch,90,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01678716071306708,0.1294650695889691,0.09587967542416238,58.39045070080047,0.9829797820842012,"(0.071725, 0.105922, 0.124750, 0.135963, 0.143677, 0.149559, 0.154373)","(0.050503, 0.078552, 0.094469, 0.103820, 0.110165, 0.114882, 0.118767)",0.017370262781956365,0.13015063692416465,0.09703207880790744,55.604385239737375,0.9320032447576523,"(0.068908, 0.103601, 0.123026, 0.135589, 0.144794, 0.152353, 0.158920)","(0.048858, 0.077599, 0.093882, 0.104523, 0.112025, 0.118400, 0.123937)",,,,,,,
msfv3_conv_base03,epoch,91,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016714840721180464,0.12922085383410808,0.09561572279384796,58.304908042258404,0.9830479587012149,"(0.071066, 0.105600, 0.124446, 0.135700, 0.143476, 0.149409, 0.154267)","(0.049803, 0.078276, 0.094241, 0.103595, 0.109976, 0.114750, 0.118669)",0.01713880630476134,0.12932027956204756,0.09618567848312003,55.51665118762425,0.9323115540402276,"(0.068905, 0.102684, 0.122155, 0.134151, 0.143372, 0.151406, 0.158721)","(0.048329, 0.076382, 0.093275, 0.103125, 0.110746, 0.117611, 0.123832)",,,,,,,
msfv3_conv_base03,epoch,92,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016771310316200588,0.12942320145739208,0.09591565495158763,58.44477894965639,0.9829977189606809,"(0.072108, 0.106099, 0.124764, 0.135787, 0.143532, 0.149439, 0.154216)","(0.050962, 0.078757, 0.094542, 0.103699, 0.110028, 0.114782, 0.118639)",0.017236728121393492,0.129841682101999,0.09643511953098434,56.007807527269634,0.9342393811259951,"(0.069939, 0.103263, 0.122455, 0.134813, 0.144517, 0.151725, 0.158871)","(0.050404, 0.077171, 0.092983, 0.103068, 0.111047, 0.116999, 0.123373)",,,,,,,
msfv3_conv_base03,epoch,93,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016743810560078697,0.12931448656754527,0.09582741594219461,58.43431742647861,0.9830254284625358,"(0.071963, 0.106068, 0.124575, 0.135679, 0.143408, 0.149320, 0.154147)","(0.050829, 0.078690, 0.094367, 0.103624, 0.109947, 0.114724, 0.118611)",0.017389328751180853,0.130125262641481,0.09620214320187058,56.233876534870696,0.9342558873551232,"(0.069285, 0.103199, 0.121712, 0.134656, 0.145126, 0.153364, 0.159416)","(0.048827, 0.076177, 0.091997, 0.102810, 0.111396, 0.118368, 0.123840)",,,,,,,
msfv3_conv_base03,epoch,94,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01679634856198855,0.12950561075323538,0.09611523115730032,58.609707040989655,0.9829496240362208,"(0.072510, 0.106256, 0.124646, 0.135872, 0.143639, 0.149497, 0.154233)","(0.051528, 0.079042, 0.094542, 0.103846, 0.110209, 0.114920, 0.118720)",0.016935745437097336,0.1287009476550988,0.09588624058025223,56.476245164871216,0.9346823649747031,"(0.072440, 0.103190, 0.121442, 0.133483, 0.142744, 0.150057, 0.156347)","(0.053453, 0.077220, 0.092121, 0.101854, 0.109673, 0.115848, 0.121035)",,,,,,,
msfv3_conv_base03,epoch,95,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016757722770636703,0.12935858917330498,0.09589572801710443,58.5972234441879,0.9830074484678025,"(0.071897, 0.106007, 0.124660, 0.135753, 0.143509, 0.149382, 0.154179)","(0.050816, 0.078738, 0.094501, 0.103715, 0.110081, 0.114782, 0.118638)",0.017293857859580646,0.12992729299834796,0.09689316100307874,55.24238613673619,0.9330845496484211,"(0.070486, 0.103995, 0.122892, 0.135569, 0.144467, 0.151815, 0.157606)","(0.050628, 0.077862, 0.093865, 0.104400, 0.111574, 0.117643, 0.122280)",,,,,,,
msfv3_conv_base03,epoch,96,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016718890621980773,0.12922261113052533,0.09568809388958394,58.35242835511553,0.983053039997182,"(0.071383, 0.105765, 0.124513, 0.135655, 0.143397, 0.149297, 0.154206)","(0.050176, 0.078434, 0.094337, 0.103599, 0.109939, 0.114684, 0.118647)",0.018976408389530013,0.13631771504878998,0.10376680695584842,58.11464595794678,0.9209725537470409,"(0.071981, 0.107766, 0.129353, 0.141790, 0.151639, 0.159386, 0.166962)","(0.052862, 0.082669, 0.101356, 0.111469, 0.119623, 0.125988, 0.132401)",,,,,,,
msfv3_conv_base03,epoch,97,1,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01667620571567974,0.1290510104955718,0.09555909358599085,58.3109624132197,0.9830900792111742,"(0.071312, 0.105617, 0.124443, 0.135527, 0.143192, 0.149062, 0.153909)","(0.050065, 0.078294, 0.094263, 0.103506, 0.109812, 0.114550, 0.118423)",0.01682230080145278,0.1283101231924125,0.09467315460954394,56.18029737472534,0.9351182856730053,"(0.069132, 0.102859, 0.121431, 0.133572, 0.142474, 0.149754, 0.156289)","(0.048609, 0.075978, 0.091586, 0.101593, 0.108959, 0.115166, 0.120821)",,,,,,,
msfv3_conv_base03,epoch,98,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01662669235226163,0.12884898384303228,0.0954274716291656,58.13485855751849,0.9831387762059557,"(0.071317, 0.105635, 0.124214, 0.135277, 0.142956, 0.148761, 0.153607)","(0.050129, 0.078348, 0.094108, 0.103299, 0.109599, 0.114282, 0.118227)",0.016998514616196708,0.12894530088773795,0.09570290028516736,56.36690422466823,0.9343912707907813,"(0.069695, 0.102623, 0.121454, 0.134317, 0.143216, 0.150499, 0.157783)","(0.049809, 0.076140, 0.092056, 0.102894, 0.110174, 0.116272, 0.122574)",,,,,,,
msfv3_conv_base03,epoch,99,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016641527637244857,0.1289292357434413,0.09544634902255332,58.180213197748714,0.9831261508008267,"(0.071162, 0.105615, 0.124275, 0.135402, 0.143036, 0.148924, 0.153790)","(0.049895, 0.078304, 0.094130, 0.103417, 0.109681, 0.114393, 0.118304)",0.01708152244931885,0.1289606514785971,0.09536111581006221,55.533127307891846,0.9349268738712583,"(0.068758, 0.102843, 0.121706, 0.134290, 0.143671, 0.150879, 0.157211)","(0.048313, 0.076152, 0.092083, 0.102604, 0.110217, 0.116371, 0.121787)",,,,,,,
msfv3_conv_base03,epoch,100,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.0166547754432689,0.12897193031465476,0.09561901995317733,58.269855681886064,0.9830922005658455,"(0.071844, 0.105882, 0.124435, 0.135432, 0.143012, 0.148783, 0.153554)","(0.050733, 0.078610, 0.094316, 0.103476, 0.109684, 0.114321, 0.118194)",0.016904203986216868,0.12853608493294036,0.09512793206210647,56.52540404456003,0.9352110815899712,"(0.069367, 0.102808, 0.121693, 0.134006, 0.142827, 0.150227, 0.156094)","(0.049226, 0.076494, 0.092227, 0.102124, 0.109487, 0.115825, 0.120514)",,,,,,,
msfv3_conv_base03,epoch,101,1,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016726417788997926,0.12925534480179146,0.09585064522763516,58.47586556698413,0.9830203858461786,"(0.071986, 0.106159, 0.124767, 0.135654, 0.143221, 0.149102, 0.153989)","(0.050871, 0.078866, 0.094616, 0.103672, 0.109848, 0.114573, 0.118509)",0.0168231367466173,0.12820400457297051,0.09477613547018596,56.00879379681179,0.9351255510534559,"(0.069244, 0.102273, 0.121159, 0.133229, 0.142458, 0.149943, 0.156361)","(0.048681, 0.075518, 0.091384, 0.101532, 0.109447, 0.115839, 0.121031)",,,,,,,
msfv3_conv_base03,epoch,102,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016559816678946324,0.12861473728982517,0.09526013630501767,58.089752948030515,0.9831926797298675,"(0.071244, 0.105523, 0.123968, 0.134998, 0.142658, 0.148530, 0.153286)","(0.050006, 0.078285, 0.093936, 0.103132, 0.109385, 0.114126, 0.117951)",0.016866791910225793,0.12831975067300455,0.09521425808114665,55.89199331828526,0.9350942948034832,"(0.070680, 0.102621, 0.121084, 0.133468, 0.142791, 0.149591, 0.156067)","(0.051205, 0.076323, 0.091810, 0.101780, 0.109401, 0.115273, 0.120708)",,,,,,,
msfv3_conv_base03,epoch,103,1,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016655148274483198,0.12897569107177734,0.0956329428689911,58.29272828203567,0.9831013641458877,"(0.072169, 0.106073, 0.124442, 0.135372, 0.142902, 0.148688, 0.153516)","(0.051010, 0.078731, 0.094301, 0.103427, 0.109589, 0.114249, 0.118125)",0.016782959856625115,0.12817999135170663,0.09435438471181053,56.435136147907805,0.9352804699114391,"(0.068671, 0.102184, 0.121083, 0.133360, 0.142504, 0.149966, 0.156397)","(0.048511, 0.075617, 0.091261, 0.101183, 0.108661, 0.114888, 0.120360)",,,,,,,
msfv3_conv_base03,epoch,104,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01662044589249219,0.12882281059470918,0.09548611625870491,58.33311304132989,0.9831455080433095,"(0.071733, 0.105873, 0.124325, 0.135253, 0.142785, 0.148623, 0.153370)","(0.050502, 0.078563, 0.094199, 0.103307, 0.109525, 0.114243, 0.118064)",0.017104253322551295,0.12926291887249267,0.09641118866524526,55.8248849936894,0.9339721522160939,"(0.070989, 0.102795, 0.121315, 0.134005, 0.143858, 0.151380, 0.157892)","(0.051584, 0.076749, 0.092237, 0.102862, 0.111142, 0.117461, 0.122843)",,,,,,,
msfv3_conv_base03,epoch,105,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016545867185762272,0.128553356635122,0.09517979158207457,57.981285014051075,0.9831811849107134,"(0.071250, 0.105462, 0.123966, 0.134993, 0.142524, 0.148384, 0.153258)","(0.050085, 0.078229, 0.093863, 0.103062, 0.109234, 0.113939, 0.117846)",0.01723978457240654,0.12968908702688559,0.09611016352261816,56.27428936958313,0.9328773106847491,"(0.068984, 0.102702, 0.121620, 0.134428, 0.144283, 0.152287, 0.159271)","(0.048360, 0.075871, 0.092082, 0.102778, 0.111239, 0.118197, 0.124244)",,,,,,,
msfv3_conv_base03,epoch,106,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016554323683908963,0.128578521541806,0.09533717855811119,58.20724428460953,0.9832399183131278,"(0.071736, 0.105705, 0.124166, 0.135048, 0.142504, 0.148215, 0.152980)","(0.050581, 0.078463, 0.094118, 0.103182, 0.109308, 0.113918, 0.117791)",0.0170196211464437,0.12892342305609159,0.09561086525874478,57.36751879964556,0.9339875195707593,"(0.071770, 0.103447, 0.121629, 0.133993, 0.143061, 0.150416, 0.156536)","(0.051194, 0.076602, 0.092024, 0.102339, 0.109925, 0.116088, 0.121104)",,,,,,,
msfv3_conv_base03,epoch,107,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016460717566549144,0.12822497083025988,0.09492301465348994,57.95460388508249,0.9833386140934964,"(0.070846, 0.105153, 0.123727, 0.134732, 0.142228, 0.148020, 0.152811)","(0.049580, 0.077924, 0.093696, 0.102875, 0.109056, 0.113737, 0.117594)",0.01697501175970371,0.12880868704191276,0.09575691712754113,56.30703660420009,0.934581824711391,"(0.069724, 0.103908, 0.121554, 0.133323, 0.142820, 0.150449, 0.157227)","(0.049759, 0.077911, 0.092379, 0.101875, 0.109882, 0.116374, 0.122118)",,,,,,,
msfv3_conv_base03,epoch,108,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01654942496184339,0.12857084469319408,0.0952979730481797,58.19773458927236,0.9832405983767611,"(0.071364, 0.105653, 0.124091, 0.134945, 0.142473, 0.148348, 0.153189)","(0.050191, 0.078424, 0.094072, 0.103143, 0.109292, 0.114026, 0.117938)",0.01774102439438658,0.13183799971427237,0.09671753658247846,58.91254459108625,0.9327937918049949,"(0.069823, 0.103389, 0.123161, 0.136501, 0.146558, 0.154991, 0.163195)","(0.049310, 0.076371, 0.092667, 0.103398, 0.111540, 0.118492, 0.125246)",,,,,,,
msfv3_conv_base03,epoch,109,1,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016494215832666515,0.12836136598963005,0.09505656551807484,57.98272660438051,0.9832866746694484,"(0.071206, 0.105418, 0.123888, 0.134825, 0.142263, 0.148092, 0.152952)","(0.049912, 0.078135, 0.093856, 0.102969, 0.109072, 0.113764, 0.117688)",0.01672517047596297,0.1277273656534297,0.09458893590739795,55.82535253252302,0.9349221927779061,"(0.068393, 0.102455, 0.120419, 0.132575, 0.141867, 0.149373, 0.156060)","(0.048403, 0.076649, 0.091241, 0.101069, 0.108711, 0.115238, 0.120812)",,,,,,,
msfv3_conv_base03,epoch,110,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016412722798896596,0.12802986201541647,0.094794067296576,57.847624149728325,0.9833756793052593,"(0.070803, 0.105090, 0.123625, 0.134516, 0.141965, 0.147694, 0.152551)","(0.049554, 0.077880, 0.093652, 0.102750, 0.108855, 0.113460, 0.117407)",0.016819294758274088,0.1281428180102791,0.09469974972307682,55.614668301173616,0.9344476802008492,"(0.069050, 0.101977, 0.120632, 0.133250, 0.142485, 0.150095, 0.156449)","(0.048448, 0.075403, 0.091294, 0.101739, 0.109379, 0.115762, 0.120873)",,,,,,,
msfv3_conv_base03,epoch,111,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01649678579749579,0.12836512329691882,0.0951319537819066,58.122599175635806,0.9832590605984343,"(0.071434, 0.105659, 0.124092, 0.134831, 0.142263, 0.147883, 0.152718)","(0.050277, 0.078393, 0.094019, 0.102980, 0.109099, 0.113626, 0.117529)",0.01813691857803081,0.13293070159852505,0.10018019298357624,55.99405768939427,0.9292075399841581,"(0.076546, 0.106834, 0.125201, 0.137960, 0.146996, 0.154622, 0.161427)","(0.057510, 0.080946, 0.096079, 0.106578, 0.113927, 0.120285, 0.125937)",,,,,,,
msfv3_conv_base03,epoch,112,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016452800175373223,0.1281945604946068,0.09494239963749622,57.830896418145365,0.9832964063958919,"(0.071061, 0.105332, 0.123810, 0.134644, 0.142075, 0.147895, 0.152668)","(0.049839, 0.078081, 0.093776, 0.102839, 0.108936, 0.113638, 0.117489)",0.01711156187645559,0.12935314859662736,0.09529541193374566,57.26787100519453,0.9339231252670288,"(0.069309, 0.103033, 0.121845, 0.134428, 0.143725, 0.151529, 0.158190)","(0.049073, 0.076321, 0.091842, 0.101989, 0.109729, 0.116334, 0.121778)",,,,,,,
msfv3_conv_base03,epoch,113,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016392062908593328,0.12795513417379653,0.09482964441338752,57.96358380419143,0.9833870365264568,"(0.071114, 0.105210, 0.123589, 0.134398, 0.141816, 0.147546, 0.152297)","(0.049982, 0.078065, 0.093678, 0.102696, 0.108773, 0.113387, 0.117226)",0.016977077250235846,0.1286289987287351,0.09504215539033924,55.91929503849575,0.9343882692711694,"(0.068106, 0.101907, 0.121398, 0.133919, 0.143167, 0.150581, 0.157445)","(0.047756, 0.075415, 0.091850, 0.102140, 0.109822, 0.116189, 0.122124)",,,,,,,
msfv3_conv_base03,epoch,114,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016402435553398854,0.1279841631325905,0.09486601129174232,57.911087340496955,0.9833963183646507,"(0.071290, 0.105191, 0.123705, 0.134528, 0.141825, 0.147484, 0.152264)","(0.050157, 0.078024, 0.093755, 0.102799, 0.108781, 0.113352, 0.117195)",0.01704499529608126,0.1290527411869594,0.0956351850181818,55.746050766536165,0.9334897547960281,"(0.068379, 0.102594, 0.121297, 0.134102, 0.143699, 0.151243, 0.158098)","(0.048326, 0.076270, 0.092044, 0.102550, 0.110641, 0.116860, 0.122755)",,,,,,,
msfv3_conv_base03,epoch,115,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016314247553732168,0.12766377120859776,0.09455548127756473,57.682238700542044,0.9834704976132576,"(0.070816, 0.105004, 0.123349, 0.134115, 0.141478, 0.147223, 0.151947)","(0.049522, 0.077824, 0.093416, 0.102486, 0.108545, 0.113147, 0.116948)",0.016811473794015392,0.12803791277110577,0.09464662136243922,55.71244815417698,0.9346511832305363,"(0.068346, 0.102005, 0.120915, 0.133371, 0.142441, 0.149838, 0.156136)","(0.047865, 0.075750, 0.091756, 0.101804, 0.109193, 0.115403, 0.120755)",,,,,,,
